ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR,Label
2025-04-29 14:45:46.371186,546715,-2.095,-0.977,10.506,-0.054,0.048,0.002,92232,sleep
2025-04-29 14:45:46.380541,546735,-2.186,-1.101,10.467,-0.110,0.070,-0.028,92332,sleep
2025-04-29 14:45:46.397585,546755,-2.076,-1.101,10.360,-0.116,0.080,-0.037,92408,sleep
2025-04-29 14:45:46.424333,546775,-1.963,-0.989,10.238,-0.046,0.059,-0.009,92362,sleep
2025-04-29 14:45:46.443571,546795,-1.958,-0.893,10.336,0.037,0.021,0.017,92320,sleep
2025-04-29 14:45:46.464932,546815,-2.090,-0.917,10.487,0.054,0.009,0.018,92278,sleep
2025-04-29 14:45:46.481523,546835,-2.116,-1.015,10.506,-0.002,0.031,0.001,92256,sleep
2025-04-29 14:45:46.497553,546855,-2.112,-1.039,10.429,-0.064,0.051,-0.018,92155,sleep
2025-04-29 14:45:46.515412,546875,-2.069,-1.027,10.381,-0.070,0.060,-0.028,92142,sleep
2025-04-29 14:45:46.541565,546895,-1.999,-0.989,10.329,-0.023,0.042,-0.017,92094,sleep
2025-04-29 14:45:46.566635,546915,-1.968,-0.941,10.357,0.026,0.025,0.005,92096,sleep
2025-04-29 14:45:46.580247,546935,-2.093,-0.924,10.458,0.038,0.020,0.009,92263,sleep
2025-04-29 14:45:46.604251,546955,-2.073,-0.984,10.479,-0.002,0.031,-0.003,92366,sleep
2025-04-29 14:45:46.627305,546975,-2.033,-0.977,10.467,-0.049,0.052,-0.017,92422,sleep
2025-04-29 14:45:46.634541,546995,-2.021,-0.936,10.403,-0.056,0.048,-0.017,92390,sleep
2025-04-29 14:45:46.750828,547015,-2.033,-1.001,10.353,-0.026,0.035,-0.007,92366,sleep
2025-04-29 14:45:46.750828,547035,-2.061,-0.996,10.312,0.012,0.024,0.001,92439,sleep
2025-04-29 14:45:46.750828,547055,-2.061,-0.953,10.434,0.027,0.021,-0.002,92548,sleep
2025-04-29 14:45:46.750828,547075,-2.054,-1.006,10.479,0.003,0.030,-0.012,92676,sleep
2025-04-29 14:45:46.750828,547095,-2.030,-0.972,10.484,-0.038,0.054,-0.018,92570,sleep
2025-04-29 14:45:46.763409,547115,-1.990,-0.929,10.393,-0.051,0.055,-0.017,92529,sleep
2025-04-29 14:45:46.783719,547135,-1.985,-0.922,10.415,-0.038,0.048,-0.015,92520,sleep
2025-04-29 14:45:46.808328,547155,-2.025,-0.960,10.451,-0.036,0.043,-0.011,92525,sleep
2025-04-29 14:45:46.824864,547175,-2.114,-1.022,10.439,-0.048,0.046,-0.013,92529,sleep
2025-04-29 14:45:46.844735,547195,-2.109,-1.027,10.403,-0.054,0.056,-0.024,92395,sleep
2025-04-29 14:45:46.865946,547215,-1.997,-0.998,10.400,-0.054,0.061,-0.033,91852,sleep
2025-04-29 14:45:46.887493,547235,-2.054,-1.039,10.436,-0.067,0.059,-0.029,91107,sleep
2025-04-29 14:45:46.904866,547255,-2.140,-1.077,10.379,-0.066,0.055,-0.022,92529,sleep
2025-04-29 14:45:46.926366,547275,-2.093,-1.104,10.331,-0.029,0.044,-0.021,90272,sleep
2025-04-29 14:45:46.942482,547295,-1.992,-1.027,10.336,0.018,0.026,-0.010,90289,sleep
2025-04-29 14:45:46.963663,547315,-1.978,-0.943,10.420,0.040,0.015,0.011,90433,sleep
2025-04-29 14:45:46.983504,547335,-2.076,-0.958,10.491,0.022,0.021,0.011,90605,sleep
2025-04-29 14:45:46.997242,547355,-2.097,-1.008,10.501,-0.027,0.041,-0.010,90717,sleep
2025-04-29 14:45:47.026674,547375,-2.049,-1.051,10.467,-0.075,0.059,-0.025,90857,sleep
2025-04-29 14:45:47.142844,547395,-2.014,-1.082,10.398,-0.075,0.053,-0.016,91002,sleep
2025-04-29 14:45:47.142844,547415,-2.037,-1.041,10.321,-0.024,0.036,0.000,91218,sleep
2025-04-29 14:45:47.143862,547435,-2.025,-1.022,10.376,0.031,0.021,0.013,91338,sleep
2025-04-29 14:45:47.143862,547455,-2.018,-0.931,10.422,0.043,0.014,0.020,91340,sleep
2025-04-29 14:45:47.143862,547475,-2.093,-0.927,10.499,0.007,0.025,0.011,91270,sleep
2025-04-29 14:45:47.145944,547495,-2.131,-0.998,10.520,-0.044,0.047,-0.013,91246,sleep
2025-04-29 14:45:47.167466,547515,-2.057,-1.106,10.384,-0.074,0.053,-0.023,91209,sleep
2025-04-29 14:45:47.185074,547535,-2.049,-1.113,10.312,-0.050,0.051,-0.017,91267,sleep
2025-04-29 14:45:47.202305,547555,-2.028,-1.025,10.338,0.010,0.031,-0.005,91184,sleep
2025-04-29 14:45:47.232993,547575,-2.052,-0.939,10.396,0.048,0.016,0.004,91198,sleep
2025-04-29 14:45:47.244900,547595,-2.088,-0.979,10.484,0.038,0.018,-0.001,91303,sleep
2025-04-29 14:45:47.266120,547615,-2.057,-1.027,10.487,-0.005,0.041,-0.018,91404,sleep
2025-04-29 14:45:47.280110,547635,-1.990,-1.013,10.489,-0.045,0.054,-0.023,91404,sleep
2025-04-29 14:45:47.300865,547655,-1.946,-0.974,10.384,-0.051,0.048,-0.009,91465,sleep
2025-04-29 14:45:47.313677,547675,-1.999,-0.996,10.362,-0.030,0.038,0.000,91543,sleep
2025-04-29 14:45:47.332613,547695,-2.105,-1.037,10.400,-0.006,0.030,0.002,91659,sleep
2025-04-29 14:45:47.366061,547715,-2.140,-1.030,10.412,0.002,0.035,-0.004,91815,sleep
2025-04-29 14:45:47.381161,547735,-2.052,-0.972,10.444,-0.006,0.043,-0.016,91896,sleep
2025-04-29 14:45:47.403686,547755,-1.990,-0.984,10.487,-0.034,0.051,-0.025,91952,sleep
2025-04-29 14:45:47.507750,547775,-1.982,-0.998,10.434,-0.052,0.053,-0.019,92052,sleep
2025-04-29 14:45:47.507750,547795,-2.023,-1.022,10.379,-0.050,0.050,-0.012,92032,sleep
2025-04-29 14:45:47.507750,547815,-2.105,-1.070,10.388,-0.032,0.043,-0.010,92052,sleep
2025-04-29 14:45:47.507750,547835,-2.090,-1.020,10.412,-0.016,0.041,-0.009,91891,sleep
2025-04-29 14:45:47.507750,547855,-2.078,-0.962,10.427,-0.005,0.040,-0.010,91392,sleep
2025-04-29 14:45:47.514676,547875,-2.076,-0.998,10.432,-0.014,0.042,-0.015,90758,sleep
2025-04-29 14:45:47.547231,547895,-2.093,-1.046,10.415,-0.030,0.046,-0.021,90244,sleep
2025-04-29 14:45:47.565006,547915,-2.097,-1.020,10.391,-0.030,0.047,-0.027,89994,sleep
2025-04-29 14:45:47.582351,547935,-2.004,-1.027,10.384,-0.014,0.042,-0.023,89987,sleep
2025-04-29 14:45:47.596131,547955,-1.968,-1.032,10.420,-0.005,0.035,-0.010,90189,sleep
2025-04-29 14:45:47.631466,547975,-2.042,-1.010,10.422,-0.006,0.035,-0.003,90360,sleep
2025-04-29 14:45:47.647580,547995,-2.126,-1.041,10.441,-0.016,0.038,-0.010,90471,sleep
2025-04-29 14:45:47.663428,548015,-2.100,-1.056,10.415,-0.031,0.048,-0.024,90551,sleep
2025-04-29 14:45:47.681479,548035,-2.014,-1.070,10.412,-0.035,0.051,-0.025,90616,sleep
2025-04-29 14:45:47.710107,548055,-1.997,-1.037,10.362,-0.015,0.041,-0.010,90699,sleep
2025-04-29 14:45:47.723372,548075,-2.042,-0.986,10.331,0.018,0.026,0.002,90883,sleep
2025-04-29 14:45:47.744144,548095,-2.071,-0.955,10.408,0.029,0.025,0.001,90984,sleep
2025-04-29 14:45:47.770838,548115,-2.069,-0.972,10.477,-0.001,0.038,-0.013,91070,sleep
2025-04-29 14:45:47.780027,548135,-2.061,-1.022,10.489,-0.047,0.054,-0.025,91128,sleep
2025-04-29 14:45:47.899418,548155,-2.047,-1.039,10.422,-0.067,0.058,-0.026,91060,sleep
2025-04-29 14:45:47.899418,548175,-2.057,-1.037,10.338,-0.039,0.047,-0.019,91130,sleep
2025-04-29 14:45:47.899418,548195,-2.002,-1.039,10.374,0.009,0.033,-0.005,91182,sleep
2025-04-29 14:45:47.899418,548215,-2.009,-1.015,10.451,0.033,0.023,0.005,91234,sleep
2025-04-29 14:45:47.899418,548235,-2.054,-0.967,10.482,0.023,0.025,0.005,91332,sleep
2025-04-29 14:45:47.899418,548255,-2.066,-0.950,10.518,-0.010,0.042,-0.006,91342,sleep
2025-04-29 14:45:47.928213,548275,-2.023,-0.972,10.477,-0.058,0.050,-0.018,91458,sleep
2025-04-29 14:45:47.947079,548295,-2.040,-1.039,10.432,-0.076,0.055,-0.017,91609,sleep
2025-04-29 14:45:47.965265,548315,-2.042,-1.080,10.355,-0.057,0.051,-0.007,91751,sleep
2025-04-29 14:45:47.986657,548335,-2.061,-1.058,10.324,-0.015,0.036,0.002,91845,sleep
2025-04-29 14:45:47.997176,548355,-2.109,-0.986,10.381,0.011,0.029,0.005,91873,sleep
2025-04-29 14:45:48.031199,548375,-2.085,-1.018,10.422,-0.002,0.037,-0.002,91812,sleep
2025-04-29 14:45:48.052191,548395,-2.100,-1.049,10.439,-0.037,0.048,-0.015,91864,sleep
2025-04-29 14:45:48.061696,548415,-2.100,-1.044,10.424,-0.054,0.053,-0.027,92001,sleep
2025-04-29 14:45:48.082471,548435,-2.030,-1.075,10.355,-0.040,0.047,-0.023,92154,sleep
2025-04-29 14:45:48.103683,548455,-2.021,-1.044,10.367,-0.003,0.032,-0.007,92139,sleep
2025-04-29 14:45:48.122882,548475,-2.006,-1.003,10.393,0.024,0.026,0.004,91893,sleep
2025-04-29 14:45:48.152260,548495,-2.016,-0.967,10.475,0.013,0.027,0.009,91243,sleep
2025-04-29 14:45:48.162646,548515,-2.097,-1.020,10.455,-0.027,0.039,0.003,90467,sleep
2025-04-29 14:45:48.280190,548535,-2.191,-1.094,10.412,-0.059,0.054,-0.018,89952,sleep
2025-04-29 14:45:48.280190,548555,-2.085,-1.065,10.369,-0.054,0.056,-0.032,89766,sleep
2025-04-29 14:45:48.280190,548575,-1.970,-1.027,10.350,-0.025,0.046,-0.019,89842,sleep
2025-04-29 14:45:48.280190,548595,-2.006,-1.032,10.364,0.001,0.029,0.001,89986,sleep
2025-04-29 14:45:48.280190,548615,-2.186,-1.051,10.386,0.017,0.021,-0.001,90231,sleep
2025-04-29 14:45:48.280190,548635,-2.133,-1.027,10.398,0.028,0.031,-0.016,90307,sleep
2025-04-29 14:45:48.307272,548655,-2.004,-0.955,10.453,0.021,0.038,-0.021,90313,sleep
2025-04-29 14:45:48.326321,548675,-1.927,-0.977,10.508,-0.010,0.040,-0.015,90307,sleep
2025-04-29 14:45:48.347806,548695,-2.009,-1.065,10.460,-0.042,0.041,-0.007,90231,sleep
2025-04-29 14:45:48.366231,548715,-2.040,-1.085,10.367,-0.039,0.043,-0.002,90456,sleep
2025-04-29 14:45:48.386576,548735,-2.042,-1.034,10.319,-0.016,0.041,-0.002,90567,sleep
2025-04-29 14:45:48.403683,548755,-2.059,-0.984,10.408,-0.007,0.042,0.000,90668,sleep
2025-04-29 14:45:48.417741,548775,-2.097,-0.900,10.451,-0.025,0.053,-0.008,90711,sleep
2025-04-29 14:45:48.447335,548795,-2.095,-0.893,10.508,-0.071,0.075,-0.026,90591,sleep
2025-04-29 14:45:48.466327,548815,-2.057,-0.886,10.506,-0.134,0.103,-0.043,90353,sleep
2025-04-29 14:45:48.480256,548835,-2.081,-1.053,10.446,-0.177,0.113,-0.050,90116,sleep
2025-04-29 14:45:48.502222,548855,-2.078,-1.195,10.348,-0.185,0.132,-0.059,89995,sleep
2025-04-29 14:45:48.521899,548875,-2.045,-1.190,10.285,-0.159,0.103,-0.049,90008,sleep
2025-04-29 14:45:48.548212,548895,-2.167,-1.326,10.324,-0.127,0.096,-0.029,90135,sleep
2025-04-29 14:45:48.651154,548915,-2.241,-1.381,10.283,-0.078,0.063,-0.019,90156,sleep
2025-04-29 14:45:48.651154,548935,-2.243,-1.374,10.199,0.002,0.038,-0.013,90250,sleep
2025-04-29 14:45:48.651154,548955,-2.128,-1.283,10.281,0.091,0.014,0.006,90394,sleep
2025-04-29 14:45:48.651154,548975,-2.009,-1.125,10.376,0.138,-0.007,0.021,90455,sleep
2025-04-29 14:45:48.651154,548995,-2.066,-1.015,10.499,0.113,-0.007,0.026,90481,sleep
2025-04-29 14:45:48.666630,549015,-2.162,-1.051,10.525,0.037,0.019,0.016,90463,sleep
2025-04-29 14:45:48.686554,549035,-2.172,-1.092,10.482,-0.028,0.046,-0.011,90509,sleep
2025-04-29 14:45:48.707528,549055,-2.133,-1.132,10.362,-0.045,0.050,-0.025,90560,sleep
2025-04-29 14:45:48.712924,549075,-2.071,-1.171,10.302,-0.012,0.042,-0.013,90663,sleep
2025-04-29 14:45:48.750711,549095,-2.061,-1.132,10.290,0.042,0.022,0.009,90762,sleep
2025-04-29 14:45:48.767345,549115,-2.073,-0.962,10.374,0.066,0.017,0.014,90807,sleep
2025-04-29 14:45:48.781945,549135,-2.085,-0.742,10.489,0.019,0.044,-0.002,90580,sleep
2025-04-29 14:45:48.803950,549155,-2.102,-0.706,10.695,-0.110,0.095,-0.043,90663,sleep
2025-04-29 14:45:48.824430,549175,-2.162,-1.077,10.625,-0.258,0.143,-0.089,89031,sleep
2025-04-29 14:45:48.844311,549195,-2.162,-1.539,10.283,-0.319,0.150,-0.099,88489,sleep
2025-04-29 14:45:48.873246,549215,-2.172,-1.688,10.036,-0.216,0.118,-0.062,88351,sleep
2025-04-29 14:45:48.884540,549235,-2.064,-1.477,9.965,0.001,0.058,-0.002,88374,sleep
2025-04-29 14:45:48.904276,549255,-2.107,-1.128,10.262,0.167,-0.002,0.041,88426,sleep
2025-04-29 14:45:48.924443,549275,-2.241,-0.946,10.566,0.175,-0.020,0.038,88421,sleep
2025-04-29 14:45:49.028566,549295,-2.365,-1.051,10.578,0.058,0.015,-0.006,88383,sleep
2025-04-29 14:45:49.028566,549315,-2.325,-1.295,10.388,-0.048,0.062,-0.046,88427,sleep
2025-04-29 14:45:49.028566,549335,-2.128,-1.324,10.262,-0.069,0.077,-0.062,88517,sleep
2025-04-29 14:45:49.028566,549355,-1.942,-1.199,10.259,-0.004,0.055,-0.043,88690,sleep
2025-04-29 14:45:49.028566,549375,-1.975,-1.094,10.312,0.072,0.012,0.004,88783,sleep
2025-04-29 14:45:49.044625,549395,-2.174,-1.077,10.410,0.090,-0.004,0.029,88933,sleep
2025-04-29 14:45:49.071167,549415,-2.349,-1.101,10.417,0.068,0.009,0.007,89145,sleep
2025-04-29 14:45:49.081245,549435,-2.286,-1.161,10.396,0.042,0.022,-0.027,89242,sleep
2025-04-29 14:45:49.104489,549455,-2.143,-1.168,10.348,0.040,0.033,-0.032,89165,sleep
2025-04-29 14:45:49.126563,549475,-2.045,-1.032,10.300,0.072,0.026,-0.013,89042,sleep
2025-04-29 14:45:49.145148,549495,-1.975,-0.888,10.391,0.082,0.010,-0.002,88965,sleep
2025-04-29 14:45:49.162910,549515,-2.069,-0.836,10.616,0.009,0.050,-0.022,88923,sleep
2025-04-29 14:45:49.187375,549535,-2.105,-0.802,10.688,-0.135,0.089,-0.057,88967,sleep
2025-04-29 14:45:49.201482,549555,-2.176,-1.063,10.453,-0.226,0.102,-0.066,89134,sleep
2025-04-29 14:45:49.223963,549575,-2.284,-1.379,10.168,-0.198,0.108,-0.059,89373,sleep
2025-04-29 14:45:49.245547,549595,-2.205,-1.415,10.101,-0.083,0.077,-0.052,89499,sleep
2025-04-29 14:45:49.267063,549615,-2.136,-1.264,10.197,0.049,0.039,-0.023,88967,sleep
2025-04-29 14:45:49.286479,549635,-2.059,-1.051,10.391,0.112,0.010,0.014,89614,sleep
2025-04-29 14:45:49.306902,549655,-2.121,-0.936,10.513,0.094,-0.006,0.014,89744,sleep
2025-04-29 14:45:49.413123,549675,-2.227,-1.051,10.503,0.010,0.013,-0.015,89989,sleep
2025-04-29 14:45:49.413123,549695,-2.210,-1.118,10.415,-0.075,0.054,-0.042,90285,sleep
2025-04-29 14:45:49.413123,549715,-2.088,-1.087,10.388,-0.109,0.075,-0.045,90456,sleep
2025-04-29 14:45:49.413123,549735,-2.119,-1.171,10.326,-0.094,0.066,-0.030,90534,sleep
2025-04-29 14:45:49.413123,549755,-2.191,-1.223,10.309,-0.047,0.044,-0.012,90554,sleep
2025-04-29 14:45:49.413123,549775,-2.198,-1.305,10.250,0.024,0.019,0.006,90660,sleep
2025-04-29 14:45:49.451113,549795,-2.143,-1.255,10.312,0.085,0.007,0.019,90762,sleep
2025-04-29 14:45:49.461505,549815,-2.155,-1.044,10.372,0.114,0.002,0.027,90890,sleep
2025-04-29 14:45:49.498084,549835,-2.164,-0.946,10.487,0.091,0.014,0.017,90703,sleep
2025-04-29 14:45:49.509962,549855,-2.184,-0.958,10.530,0.012,0.032,-0.011,90164,sleep
2025-04-29 14:45:49.524424,549875,-2.212,-1.104,10.506,-0.067,0.052,-0.032,89492,sleep
2025-04-29 14:45:49.551210,549895,-2.143,-1.176,10.307,-0.081,0.062,-0.033,88973,sleep
2025-04-29 14:45:49.561641,549915,-2.028,-1.171,10.252,-0.034,0.048,-0.020,88685,sleep
2025-04-29 14:45:49.587582,549935,-2.028,-1.125,10.348,0.015,0.026,0.002,88594,sleep
2025-04-29 14:45:49.595122,549955,-2.217,-1.097,10.412,0.025,0.016,0.009,88659,sleep
2025-04-29 14:45:49.626399,549975,-2.320,-1.075,10.400,0.003,0.039,-0.017,88741,sleep
2025-04-29 14:45:49.644781,549995,-2.265,-1.041,10.381,-0.024,0.058,-0.048,88685,sleep
2025-04-29 14:45:49.661417,550015,-2.157,-0.984,10.434,-0.048,0.070,-0.061,89027,sleep
2025-04-29 14:45:49.687435,550035,-2.105,-1.022,10.420,-0.053,0.065,-0.054,89097,sleep
2025-04-29 14:45:49.791626,550055,-2.078,-1.085,10.357,-0.043,0.053,-0.037,89192,sleep
2025-04-29 14:45:49.791626,550075,-2.073,-1.113,10.376,-0.023,0.045,-0.020,89276,sleep
2025-04-29 14:45:49.791626,550095,-2.121,-1.154,10.372,-0.017,0.039,-0.014,89439,sleep
2025-04-29 14:45:49.791626,550115,-2.181,-1.132,10.391,-0.028,0.041,-0.018,89606,sleep
2025-04-29 14:45:49.791626,550135,-2.195,-1.099,10.408,-0.044,0.046,-0.024,89809,sleep
2025-04-29 14:45:49.794339,550155,-2.212,-1.087,10.376,-0.051,0.051,-0.030,89987,sleep
2025-04-29 14:45:49.818100,550175,-2.207,-1.185,10.376,-0.054,0.054,-0.037,89932,sleep
2025-04-29 14:45:49.844747,550195,-2.179,-1.233,10.324,-0.038,0.046,-0.027,89903,sleep
2025-04-29 14:45:49.860642,550215,-2.112,-1.161,10.242,0.016,0.027,-0.004,89844,sleep
2025-04-29 14:45:49.891941,550235,-2.030,-1.082,10.372,0.069,0.006,0.015,89941,sleep
2025-04-29 14:45:49.908918,550255,-2.059,-1.022,10.400,0.078,-0.005,0.032,90042,sleep
2025-04-29 14:45:49.916634,550275,-2.102,-1.056,10.477,0.029,0.008,0.030,90085,sleep
2025-04-29 14:45:49.945058,550295,-2.169,-1.116,10.446,-0.042,0.031,0.007,90128,sleep
2025-04-29 14:45:49.966685,550315,-2.248,-1.183,10.405,-0.096,0.054,-0.014,90249,sleep
2025-04-29 14:45:49.982193,550335,-2.277,-1.214,10.293,-0.090,0.063,-0.022,90364,sleep
2025-04-29 14:45:50.001950,550355,-2.186,-1.178,10.233,-0.022,0.049,-0.020,90516,sleep
2025-04-29 14:45:50.025207,550375,-2.095,-1.087,10.309,0.053,0.021,-0.006,90631,sleep
2025-04-29 14:45:50.044663,550395,-2.121,-1.020,10.408,0.077,0.006,0.011,90715,sleep
2025-04-29 14:45:50.066198,550415,-2.148,-1.008,10.472,0.041,0.019,0.006,90822,sleep
2025-04-29 14:45:50.172861,550435,-2.114,-1.039,10.489,-0.030,0.044,-0.016,90894,sleep
2025-04-29 14:45:50.172861,550455,-2.105,-1.097,10.420,-0.078,0.055,-0.018,91037,sleep
2025-04-29 14:45:50.173981,550475,-2.097,-1.094,10.307,-0.064,0.047,-0.004,91081,sleep
2025-04-29 14:45:50.173981,550495,-2.150,-1.087,10.293,-0.005,0.027,0.008,91228,sleep
2025-04-29 14:45:50.173981,550515,-2.167,-1.058,10.319,0.051,0.008,0.020,91306,sleep
2025-04-29 14:45:50.190438,550535,-2.136,-1.037,10.396,0.062,0.007,0.025,91306,sleep
2025-04-29 14:45:50.210554,550555,-2.133,-1.006,10.451,0.029,0.015,0.013,91425,sleep
2025-04-29 14:45:50.224754,550575,-2.145,-1.015,10.501,-0.022,0.033,-0.001,91374,sleep
2025-04-29 14:45:50.246709,550595,-2.121,-1.037,10.405,-0.059,0.048,-0.008,90976,sleep
2025-04-29 14:45:50.266667,550615,-2.155,-1.101,10.379,-0.062,0.054,-0.013,90264,sleep
2025-04-29 14:45:50.290284,550635,-2.172,-1.159,10.355,-0.045,0.046,-0.017,89575,sleep
2025-04-29 14:45:50.308974,550655,-2.174,-1.188,10.345,-0.018,0.045,-0.016,89162,sleep
2025-04-29 14:45:50.326398,550675,-2.140,-1.144,10.317,0.004,0.037,-0.015,89046,sleep
2025-04-29 14:45:50.344065,550695,-2.097,-1.077,10.384,0.010,0.035,-0.012,89202,sleep
2025-04-29 14:45:50.367645,550715,-2.119,-1.025,10.393,0.005,0.037,-0.010,89387,sleep
2025-04-29 14:45:50.383054,550735,-2.124,-1.032,10.415,-0.013,0.042,-0.015,89462,sleep
2025-04-29 14:45:50.395396,550755,-2.164,-1.051,10.427,-0.044,0.051,-0.026,89545,sleep
2025-04-29 14:45:50.412146,550775,-2.195,-1.075,10.391,-0.065,0.063,-0.036,89716,sleep
2025-04-29 14:45:50.443697,550795,-2.155,-1.089,10.364,-0.058,0.066,-0.039,89814,sleep
2025-04-29 14:45:50.550779,550815,-2.119,-1.106,10.319,-0.030,0.054,-0.033,90000,sleep
2025-04-29 14:45:50.550779,550835,-2.078,-1.097,10.331,0.001,0.041,-0.019,90064,sleep
2025-04-29 14:45:50.550779,550855,-2.121,-1.092,10.393,0.015,0.031,-0.008,90169,sleep
2025-04-29 14:45:50.550779,550875,-2.138,-1.080,10.417,0.009,0.033,-0.006,90188,sleep
2025-04-29 14:45:50.550779,550895,-2.112,-1.068,10.408,-0.011,0.036,-0.008,90233,sleep
2025-04-29 14:45:50.566816,550915,-2.119,-1.080,10.396,-0.030,0.039,-0.009,90256,sleep
2025-04-29 14:45:50.583764,550935,-2.193,-1.106,10.364,-0.035,0.038,-0.009,90296,sleep
2025-04-29 14:45:50.612367,550955,-2.172,-1.180,10.307,-0.004,0.025,-0.004,90374,sleep
2025-04-29 14:45:50.612367,550975,-2.128,-1.168,10.276,0.053,0.009,0.009,90233,sleep
2025-04-29 14:45:50.644109,550995,-2.078,-1.051,10.319,0.107,-0.007,0.026,90503,sleep
2025-04-29 14:45:50.664717,551015,-2.090,-0.929,10.408,0.112,-0.015,0.029,90604,sleep
2025-04-29 14:45:50.683716,551035,-2.162,-0.919,10.496,0.058,0.013,0.016,90779,sleep
2025-04-29 14:45:50.697326,551055,-2.145,-0.895,10.515,-0.029,0.045,-0.013,90908,sleep
2025-04-29 14:45:50.722008,551075,-2.121,-0.919,10.465,-0.086,0.063,-0.032,91014,sleep
2025-04-29 14:45:50.744055,551095,-2.126,-1.027,10.369,-0.092,0.062,-0.027,91010,sleep
2025-04-29 14:45:50.764256,551115,-2.119,-1.101,10.314,-0.048,0.049,-0.015,90991,sleep
2025-04-29 14:45:50.787574,551135,-2.105,-1.092,10.321,0.011,0.027,-0.002,91061,sleep
2025-04-29 14:45:50.802553,551155,-2.126,-1.070,10.376,0.036,0.018,0.007,91153,sleep
2025-04-29 14:45:50.829316,551175,-2.121,-1.027,10.448,0.017,0.026,0.003,91285,sleep
2025-04-29 14:45:50.941953,551195,-2.121,-0.994,10.436,-0.026,0.044,-0.012,91232,sleep
2025-04-29 14:45:50.941953,551215,-2.143,-0.989,10.403,-0.055,0.056,-0.021,91254,sleep
2025-04-29 14:45:50.941953,551235,-2.138,-0.998,10.386,-0.056,0.060,-0.023,91334,sleep
2025-04-29 14:45:50.941953,551255,-2.107,-0.986,10.360,-0.038,0.052,-0.018,91370,sleep
2025-04-29 14:45:50.941953,551275,-2.102,-1.013,10.393,-0.018,0.043,-0.011,91422,sleep
2025-04-29 14:45:50.941953,551295,-2.121,-1.061,10.398,-0.017,0.043,-0.009,91340,sleep
2025-04-29 14:45:50.957955,551315,-2.131,-1.106,10.367,-0.031,0.051,-0.011,91151,sleep
2025-04-29 14:45:50.986221,551335,-2.112,-1.075,10.343,-0.037,0.054,-0.015,90534,sleep
2025-04-29 14:45:51.007173,551355,-2.148,-1.080,10.381,-0.033,0.048,-0.018,91422,sleep
2025-04-29 14:45:51.023342,551375,-2.160,-1.075,10.369,-0.026,0.048,-0.018,89428,sleep
2025-04-29 14:45:51.044308,551395,-2.140,-1.061,10.393,-0.018,0.046,-0.017,89258,sleep
2025-04-29 14:45:51.065605,551415,-2.083,-1.041,10.403,-0.007,0.039,-0.014,89324,sleep
2025-04-29 14:45:51.076395,551435,-2.088,-1.032,10.400,-0.004,0.031,-0.006,89453,sleep
2025-04-29 14:45:51.108059,551455,-2.109,-1.034,10.434,-0.011,0.035,-0.001,89611,sleep
2025-04-29 14:45:51.127898,551475,-2.157,-1.046,10.403,-0.022,0.038,-0.003,89841,sleep
2025-04-29 14:45:51.144238,551495,-2.136,-1.044,10.374,-0.030,0.040,-0.006,90041,sleep
2025-04-29 14:45:51.160426,551515,-2.169,-1.061,10.355,-0.031,0.041,-0.009,90233,sleep
2025-04-29 14:45:51.186976,551535,-2.184,-1.058,10.372,-0.022,0.043,-0.010,90352,sleep
2025-04-29 14:45:51.205013,551555,-2.133,-1.046,10.348,-0.007,0.039,-0.012,90428,sleep
2025-04-29 14:45:51.332092,551575,-2.076,-1.034,10.398,0.003,0.032,-0.009,90372,sleep
2025-04-29 14:45:51.332092,551595,-2.085,-1.065,10.400,-0.002,0.031,-0.002,90430,sleep
2025-04-29 14:45:51.332092,551615,-2.160,-1.080,10.420,-0.018,0.036,0.001,90408,sleep
2025-04-29 14:45:51.332092,551635,-2.193,-1.075,10.384,-0.025,0.039,-0.007,90355,sleep
2025-04-29 14:45:51.332092,551655,-2.138,-1.063,10.367,-0.016,0.040,-0.014,90315,sleep
2025-04-29 14:45:51.332092,551675,-2.121,-1.030,10.350,-0.005,0.035,-0.009,90359,sleep
2025-04-29 14:45:51.343586,551695,-2.133,-1.041,10.369,0.001,0.034,-0.007,90429,sleep
2025-04-29 14:45:51.366389,551715,-2.136,-1.025,10.415,-0.010,0.038,-0.010,90526,sleep
2025-04-29 14:45:51.390133,551735,-2.128,-1.044,10.410,-0.025,0.040,-0.015,90609,sleep
2025-04-29 14:45:51.407276,551755,-2.143,-1.039,10.393,-0.030,0.044,-0.015,90666,sleep
2025-04-29 14:45:51.433986,551775,-2.095,-1.044,10.369,-0.025,0.041,-0.011,90836,sleep
2025-04-29 14:45:51.445126,551795,-2.140,-1.044,10.374,-0.018,0.039,-0.005,90955,sleep
2025-04-29 14:45:51.458770,551815,-2.157,-1.022,10.362,-0.010,0.037,-0.005,91110,sleep
2025-04-29 14:45:51.476670,551835,-2.152,-1.018,10.381,-0.009,0.037,-0.009,91165,sleep
2025-04-29 14:45:51.493089,551855,-2.140,-1.046,10.412,-0.022,0.041,-0.012,91294,sleep
2025-04-29 14:45:51.511361,551875,-2.157,-1.053,10.410,-0.033,0.046,-0.014,91357,sleep
2025-04-29 14:45:51.550500,551895,-2.126,-1.044,10.400,-0.030,0.047,-0.017,91338,sleep
