ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-04-29 13:55:43.473729,25531,5.047,2.720,-7.178,-0.021,0.035,-0.012,99084
2025-04-29 13:55:43.493693,25551,5.066,2.691,-7.187,-0.023,0.027,-0.009,99133
2025-04-29 13:55:43.514555,25571,5.085,2.691,-7.202,-0.021,0.027,-0.013,99236
2025-04-29 13:55:43.538716,25591,5.102,2.691,-7.223,-0.014,0.036,-0.015,99412
2025-04-29 13:55:43.556597,25611,5.076,2.713,-7.195,-0.016,0.044,-0.012,99554
2025-04-29 13:55:43.576359,25631,5.049,2.713,-7.209,-0.022,0.044,-0.005,99716
2025-04-29 13:55:43.592894,25651,5.059,2.665,-7.151,-0.023,0.036,-0.009,99867
2025-04-29 13:55:43.613888,25671,5.064,2.677,-7.151,-0.017,0.029,-0.013,100032
2025-04-29 13:55:43.634662,25691,5.076,2.698,-7.187,-0.015,0.027,-0.016,100271
2025-04-29 13:55:43.655039,25711,5.078,2.708,-7.214,-0.019,0.037,-0.010,100426
2025-04-29 13:55:43.677388,25731,5.066,2.710,-7.187,-0.022,0.044,-0.007,100560
2025-04-29 13:55:43.694951,25751,5.054,2.689,-7.187,-0.020,0.043,-0.008,100659
2025-04-29 13:55:43.719264,25771,5.066,2.705,-7.223,-0.020,0.034,-0.011,100815
2025-04-29 13:55:43.733891,25791,5.076,2.701,-7.175,-0.020,0.029,-0.014,100945
2025-04-29 13:55:43.749230,25811,5.102,2.703,-7.197,-0.017,0.031,-0.014,101070
2025-04-29 13:55:43.780206,25831,5.073,2.698,-7.214,-0.017,0.039,-0.011,101311
2025-04-29 13:55:43.793966,25851,5.064,2.705,-7.219,-0.020,0.043,-0.009,101547
2025-04-29 13:55:43.835259,25871,5.066,2.686,-7.216,-0.022,0.040,-0.007,101744
2025-04-29 13:55:43.839783,25891,5.069,2.679,-7.173,-0.019,0.033,-0.012,101929
2025-04-29 13:55:43.842158,25911,5.061,2.696,-7.199,-0.017,0.032,-0.014,102084
2025-04-29 13:55:43.878218,25931,5.073,2.701,-7.175,-0.019,0.036,-0.012,102176
2025-04-29 13:55:43.894787,25951,5.073,2.696,-7.180,-0.022,0.039,-0.010,102311
2025-04-29 13:55:43.915642,25971,5.085,2.701,-7.187,-0.019,0.041,-0.008,102451
2025-04-29 13:55:43.939645,25991,5.073,2.696,-7.199,-0.017,0.036,-0.012,102576
2025-04-29 13:55:43.947065,26011,5.088,2.715,-7.166,-0.019,0.030,-0.014,102672
2025-04-29 13:55:43.979334,26031,5.064,2.698,-7.180,-0.021,0.031,-0.013,102699
2025-04-29 13:55:43.993862,26051,5.088,2.698,-7.180,-0.018,0.036,-0.013,102746
2025-04-29 13:55:44.013259,26071,5.073,2.705,-7.202,-0.017,0.041,-0.011,102845
2025-04-29 13:55:44.045177,26091,5.047,2.708,-7.180,-0.021,0.039,-0.010,102839
2025-04-29 13:55:44.054624,26111,5.047,2.691,-7.180,-0.022,0.035,-0.010,102729
2025-04-29 13:55:44.074003,26131,5.076,2.696,-7.202,-0.019,0.031,-0.012,102355
2025-04-29 13:55:44.095760,26151,5.102,2.667,-7.187,-0.017,0.032,-0.015,101904
2025-04-29 13:55:44.114302,26171,5.097,2.686,-7.199,-0.019,0.035,-0.011,101501
2025-04-29 13:55:44.134455,26191,5.069,2.701,-7.207,-0.021,0.041,-0.010,101252
2025-04-29 13:55:44.141985,26211,5.066,2.691,-7.151,-0.019,0.040,-0.010,101200
2025-04-29 13:55:44.173403,26231,5.071,2.693,-7.197,-0.018,0.033,-0.013,101101
2025-04-29 13:55:44.192959,26251,5.071,2.710,-7.175,-0.021,0.030,-0.011,101116
2025-04-29 13:55:44.214649,26271,5.083,2.686,-7.183,-0.020,0.030,-0.013,101062
2025-04-29 13:55:44.227777,26291,5.100,2.693,-7.199,-0.018,0.035,-0.011,101105
2025-04-29 13:55:44.241535,26311,5.078,2.708,-7.166,-0.020,0.038,-0.010,101067
2025-04-29 13:55:44.274079,26331,5.064,2.691,-7.183,-0.020,0.037,-0.011,101040
2025-04-29 13:55:44.292405,26351,5.066,2.696,-7.195,-0.019,0.034,-0.012,101048
2025-04-29 13:55:44.313066,26371,5.102,2.701,-7.192,-0.017,0.030,-0.014,101047
2025-04-29 13:55:44.334229,26391,5.090,2.703,-7.207,-0.019,0.034,-0.011,100983
2025-04-29 13:55:44.354495,26411,5.064,2.691,-7.187,-0.020,0.037,-0.011,100909
2025-04-29 13:55:44.374999,26431,5.071,2.713,-7.202,-0.019,0.039,-0.008,100819
2025-04-29 13:55:44.396128,26451,5.057,2.701,-7.161,-0.020,0.037,-0.010,100700
2025-04-29 13:55:44.413762,26471,5.085,2.708,-7.204,-0.018,0.033,-0.012,100605
2025-04-29 13:55:44.434300,26491,5.085,2.696,-7.168,-0.018,0.032,-0.013,100576
2025-04-29 13:55:44.454357,26511,5.064,2.698,-7.197,-0.019,0.037,-0.011,100552
2025-04-29 13:55:44.474157,26531,5.083,2.682,-7.199,-0.020,0.038,-0.011,100516
2025-04-29 13:55:44.493306,26551,5.078,2.686,-7.195,-0.020,0.036,-0.009,100572
2025-04-29 13:55:44.514250,26571,5.073,2.708,-7.202,-0.019,0.033,-0.012,100661
2025-04-29 13:55:44.534427,26591,5.066,2.708,-7.214,-0.018,0.033,-0.012,100733
2025-04-29 13:55:44.554394,26611,5.088,2.679,-7.211,-0.019,0.034,-0.011,100825
2025-04-29 13:55:44.581279,26631,5.080,2.679,-7.199,-0.019,0.038,-0.010,101041
2025-04-29 13:55:44.595006,26651,5.064,2.682,-7.183,-0.018,0.037,-0.011,100661
2025-04-29 13:55:44.609533,26671,5.066,2.693,-7.183,-0.018,0.036,-0.011,101464
2025-04-29 13:55:44.629418,26691,5.069,2.689,-7.197,-0.020,0.033,-0.014,101657
2025-04-29 13:55:44.655859,26711,5.076,2.684,-7.173,-0.020,0.034,-0.010,101804
2025-04-29 13:55:44.677973,26731,5.090,2.679,-7.197,-0.019,0.036,-0.013,101863
2025-04-29 13:55:44.697681,26751,5.085,2.720,-7.183,-0.019,0.038,-0.011,101947
2025-04-29 13:55:44.714060,26771,5.069,2.693,-7.199,-0.019,0.036,-0.010,102052
2025-04-29 13:55:44.735472,26791,5.076,2.693,-7.197,-0.021,0.033,-0.014,102239
2025-04-29 13:55:44.760506,26811,5.088,2.682,-7.180,-0.018,0.034,-0.011,102455
2025-04-29 13:55:44.774303,26831,5.064,2.691,-7.171,-0.019,0.034,-0.013,102545
2025-04-29 13:55:44.793417,26851,5.059,2.686,-7.199,-0.020,0.037,-0.010,102453
2025-04-29 13:55:44.829752,26871,5.073,2.703,-7.187,-0.019,0.038,-0.011,102200
2025-04-29 13:55:44.835245,26891,5.083,2.708,-7.187,-0.017,0.037,-0.011,101980
2025-04-29 13:55:44.862070,26911,5.066,2.725,-7.178,-0.019,0.035,-0.011,101812
2025-04-29 13:55:44.874954,26931,5.085,2.684,-7.183,-0.020,0.034,-0.009,101711
2025-04-29 13:55:44.894840,26951,5.088,2.693,-7.202,-0.017,0.037,-0.013,101674
2025-04-29 13:55:44.914343,26971,5.071,2.703,-7.185,-0.015,0.039,-0.010,101677
2025-04-29 13:55:44.931035,26991,5.064,2.705,-7.175,-0.021,0.035,-0.012,101837
2025-04-29 13:55:44.958806,27011,5.054,2.705,-7.171,-0.021,0.033,-0.008,102054
2025-04-29 13:55:44.973978,27031,5.078,2.693,-7.197,-0.019,0.031,-0.012,102158
2025-04-29 13:55:44.993722,27051,5.083,2.686,-7.197,-0.017,0.035,-0.012,102250
2025-04-29 13:55:45.008414,27071,5.104,2.698,-7.173,-0.018,0.036,-0.011,102347
2025-04-29 13:55:45.026424,27091,5.076,2.703,-7.209,-0.020,0.039,-0.010,102431
2025-04-29 13:55:45.054251,27111,5.045,2.696,-7.204,-0.021,0.035,-0.011,102638
2025-04-29 13:55:45.072814,27131,5.069,2.693,-7.195,-0.018,0.033,-0.012,102880
2025-04-29 13:55:45.095807,27151,5.069,2.684,-7.192,-0.018,0.031,-0.014,103097
2025-04-29 13:55:45.113199,27171,5.076,2.710,-7.207,-0.018,0.035,-0.012,103367
2025-04-29 13:55:45.128656,27191,5.061,2.684,-7.202,-0.021,0.038,-0.011,102638
2025-04-29 13:55:45.139848,27211,5.076,2.701,-7.216,-0.021,0.040,-0.007,103758
2025-04-29 13:55:45.173262,27231,5.059,2.698,-7.204,-0.019,0.038,-0.011,103863
2025-04-29 13:55:45.197979,27251,5.064,2.701,-7.187,-0.018,0.034,-0.013,104134
2025-04-29 13:55:45.215660,27271,5.085,2.717,-7.211,-0.019,0.032,-0.009,104681
2025-04-29 13:55:45.225893,27291,5.090,2.689,-7.171,-0.024,0.031,-0.013,105323
2025-04-29 13:55:45.248892,27311,5.083,2.689,-7.185,-0.017,0.036,-0.009,104844
2025-04-29 13:55:45.273367,27331,5.088,2.679,-7.214,-0.013,0.043,-0.014,104572
2025-04-29 13:55:45.297877,27351,5.064,2.703,-7.199,-0.019,0.042,-0.009,104613
2025-04-29 13:55:45.318082,27371,5.042,2.701,-7.211,-0.023,0.037,-0.003,104537
2025-04-29 13:55:45.329888,27391,5.078,2.667,-7.166,-0.023,0.030,-0.015,104401
2025-04-29 13:55:45.355392,27411,5.083,2.677,-7.199,-0.015,0.032,-0.013,104340
2025-04-29 13:55:45.373957,27431,5.064,2.701,-7.192,-0.015,0.038,-0.014,104305
2025-04-29 13:55:45.395196,27451,5.061,2.708,-7.185,-0.021,0.041,-0.010,104241
2025-04-29 13:55:45.418173,27471,5.054,2.691,-7.178,-0.023,0.041,-0.006,104245
2025-04-29 13:55:45.434306,27491,5.052,2.672,-7.159,-0.021,0.032,-0.011,104236
2025-04-29 13:55:45.446742,27511,5.088,2.705,-7.190,-0.018,0.030,-0.014,104263
2025-04-29 13:55:45.476416,27531,5.064,2.698,-7.192,-0.015,0.028,-0.020,104272
2025-04-29 13:55:45.494413,27551,5.078,2.710,-7.190,-0.017,0.038,-0.005,104282
2025-04-29 13:55:45.514092,27571,5.078,2.677,-7.185,-0.025,0.042,-0.007,104249
2025-04-29 13:55:45.524477,27591,5.042,2.691,-7.192,-0.018,0.042,-0.006,103999
2025-04-29 13:55:45.556600,27611,5.052,2.722,-7.185,-0.014,0.033,-0.014,103678
2025-04-29 13:55:45.576923,27631,5.071,2.691,-7.204,-0.021,0.029,-0.014,103306
2025-04-29 13:55:45.594188,27651,5.085,2.693,-7.190,-0.024,0.032,-0.009,102975
2025-04-29 13:55:45.619197,27671,5.085,2.682,-7.197,-0.019,0.038,-0.012,102709
2025-04-29 13:55:45.638279,27691,5.085,2.691,-7.185,-0.013,0.041,-0.011,102578
2025-04-29 13:55:45.654057,27711,5.061,2.720,-7.204,-0.018,0.038,-0.012,102591
2025-04-29 13:55:45.680091,27731,5.078,2.701,-7.185,-0.025,0.031,-0.009,102640
2025-04-29 13:55:45.694122,27751,5.088,2.665,-7.202,-0.021,0.032,-0.010,102705
2025-04-29 13:55:45.712647,27771,5.076,2.693,-7.175,-0.015,0.039,-0.013,102737
2025-04-29 13:55:45.733942,27791,5.085,2.715,-7.168,-0.014,0.037,-0.010,102741
2025-04-29 13:55:45.755128,27811,5.066,2.708,-7.209,-0.025,0.031,-0.010,102759
2025-04-29 13:55:45.774990,27831,5.095,2.677,-7.185,-0.025,0.032,-0.006,102765
2025-04-29 13:55:45.797303,27851,5.083,2.682,-7.190,-0.017,0.038,-0.011,102803
2025-04-29 13:55:45.814963,27871,5.076,2.705,-7.180,-0.013,0.040,-0.014,102813
2025-04-29 13:55:45.836005,27891,5.037,2.703,-7.197,-0.019,0.038,-0.009,102824
2025-04-29 13:55:45.854577,27911,5.049,2.691,-7.199,-0.023,0.034,-0.011,102831
2025-04-29 13:55:45.873147,27931,5.095,2.703,-7.195,-0.019,0.035,-0.007,102799
2025-04-29 13:55:45.897745,27951,5.095,2.684,-7.163,-0.022,0.031,-0.014,102763
2025-04-29 13:55:45.909755,27971,5.083,2.672,-7.190,-0.019,0.030,-0.009,102779
2025-04-29 13:55:45.934257,27991,5.078,2.677,-7.228,-0.014,0.037,-0.019,102798
2025-04-29 13:55:45.949358,28011,5.157,2.614,-7.171,0.001,0.058,-0.021,102790
2025-04-29 13:55:45.974047,28031,5.207,2.605,-7.240,0.027,0.083,-0.058,102802
2025-04-29 13:55:45.994783,28051,5.069,2.758,-7.204,0.033,0.141,-0.053,102880
2025-04-29 13:55:46.012907,28071,4.949,2.772,-7.166,0.047,0.130,-0.011,102798
2025-04-29 13:55:46.035300,28091,4.855,2.851,-7.125,-0.021,0.048,-0.055,103065
2025-04-29 13:55:46.054833,28111,5.037,2.696,-7.142,-0.048,0.000,-0.008,103143
2025-04-29 13:55:46.073074,28131,5.387,2.531,-7.286,-0.032,0.001,-0.051,103201
2025-04-29 13:55:46.094598,28151,5.174,2.595,-7.183,0.043,0.099,0.001,103232
2025-04-29 13:55:46.114211,28171,4.872,2.887,-7.104,0.007,0.055,-0.054,103282
2025-04-29 13:55:46.135548,28191,4.865,2.861,-7.116,-0.021,-0.011,0.026,103339
2025-04-29 13:55:46.154761,28211,5.413,2.636,-7.369,-0.064,-0.002,-0.034,103481
2025-04-29 13:55:46.173468,28231,5.073,2.761,-7.144,-0.039,0.091,0.020,103586
2025-04-29 13:55:46.194483,28251,4.913,2.761,-7.075,-0.061,0.049,0.034,103636
2025-04-29 13:55:46.214244,28271,5.004,2.543,-7.089,-0.036,-0.021,0.019,103686
2025-04-29 13:55:46.234520,28291,5.258,2.665,-7.173,-0.032,-0.043,-0.084,103651
2025-04-29 13:55:46.255677,28311,5.119,2.727,-7.173,0.010,0.002,0.040,103491
2025-04-29 13:55:46.273524,28331,5.052,2.564,-7.180,-0.002,-0.020,-0.030,103176
2025-04-29 13:55:46.293378,28351,4.927,2.866,-7.147,0.017,-0.035,-0.004,102818
2025-04-29 13:55:46.307052,28371,5.066,2.842,-7.211,-0.075,-0.073,0.004,102529
2025-04-29 13:55:46.334534,28391,5.128,2.523,-7.228,-0.046,-0.037,0.042,102241
2025-04-29 13:55:46.340912,28411,5.011,2.607,-7.317,0.028,-0.016,0.030,102087
2025-04-29 13:55:46.376630,28431,4.968,2.689,-7.235,0.020,-0.042,-0.007,102079
2025-04-29 13:55:46.397104,28451,5.025,2.863,-7.240,-0.027,-0.059,-0.110,102089
2025-04-29 13:55:46.414237,28471,5.248,2.394,-7.321,0.002,0.003,-0.029,102103
2025-04-29 13:55:46.438552,28491,4.839,2.792,-7.216,0.081,0.052,-0.015,102076
2025-04-29 13:55:46.455321,28511,4.760,2.916,-7.226,-0.008,-0.036,-0.122,102111
2025-04-29 13:55:46.474018,28531,5.078,2.784,-7.360,-0.005,0.007,0.042,102215
2025-04-29 13:55:46.498854,28551,4.741,2.497,-7.570,-0.023,0.092,0.153,102340
2025-04-29 13:55:46.515586,28571,4.978,2.557,-7.104,0.052,0.106,0.057,102426
2025-04-29 13:55:46.531732,28591,5.095,2.693,-7.163,-0.036,-0.008,-0.065,102508
2025-04-29 13:55:46.554902,28611,5.284,2.844,-7.094,0.013,0.018,-0.048,102529
2025-04-29 13:55:46.571305,28631,4.999,2.495,-7.199,0.035,0.063,0.042,102536
2025-04-29 13:55:46.602935,28651,4.961,2.670,-7.211,0.028,0.029,-0.040,102486
2025-04-29 13:55:46.614555,28671,5.035,2.600,-7.247,0.024,0.013,-0.069,102574
2025-04-29 13:55:46.634421,28691,5.078,2.629,-7.238,0.029,0.041,-0.065,102666
2025-04-29 13:55:46.655074,28711,5.126,2.523,-7.341,0.056,0.086,-0.071,102715
2025-04-29 13:55:46.673121,28731,5.066,2.710,-7.307,0.075,0.140,-0.031,102757
2025-04-29 13:55:46.693857,28751,4.891,2.830,-7.274,0.039,0.147,0.017,102761
2025-04-29 13:55:46.714694,28771,5.301,2.555,-7.001,0.030,0.144,0.035,102772
2025-04-29 13:55:46.735448,28791,5.186,2.674,-6.555,0.011,-0.018,0.011,102824
2025-04-29 13:55:46.755287,28811,4.911,2.263,-7.934,-0.049,-0.020,-0.051,102874
2025-04-29 13:55:46.775059,28831,5.136,2.670,-7.350,0.119,0.220,0.038,102965
2025-04-29 13:55:46.794129,28851,4.851,2.679,-7.166,-0.011,0.173,-0.064,103032
2025-04-29 13:55:46.815494,28871,4.903,2.995,-7.197,-0.113,0.099,-0.062,103052
2025-04-29 13:55:46.834728,28891,5.284,2.279,-7.147,-0.117,0.078,0.000,103081
2025-04-29 13:55:46.842187,28911,5.004,2.588,-7.137,-0.074,0.045,-0.031,103148
2025-04-29 13:55:46.872933,28931,5.023,2.634,-7.233,-0.078,0.015,0.004,103183
2025-04-29 13:55:46.890211,28951,5.035,2.674,-7.183,-0.061,0.028,0.087,103230
2025-04-29 13:55:46.914344,28971,5.016,2.703,-7.140,-0.089,-0.013,0.049,103226
2025-04-29 13:55:46.936871,28991,5.085,2.564,-7.187,-0.082,-0.034,0.052,103247
2025-04-29 13:55:46.955212,29011,5.169,2.528,-7.202,-0.053,-0.027,0.047,103177
2025-04-29 13:55:46.974047,29031,5.224,2.576,-7.221,-0.039,0.009,0.009,102908
2025-04-29 13:55:46.992840,29051,5.171,2.607,-7.240,-0.030,0.053,0.002,102547
2025-04-29 13:55:47.014344,29071,5.061,2.648,-7.199,-0.027,0.068,0.017,102087
2025-04-29 13:55:47.034455,29091,5.025,2.634,-7.149,-0.032,0.046,0.008,103177
2025-04-29 13:55:47.054250,29111,5.076,2.581,-7.154,-0.028,0.018,-0.001,101509
2025-04-29 13:55:47.074604,29131,5.078,2.593,-7.185,-0.015,0.000,-0.014,101508
2025-04-29 13:55:47.098736,29151,5.095,2.598,-7.199,0.001,0.000,-0.022,101571
2025-04-29 13:55:47.114243,29171,5.092,2.607,-7.226,0.007,0.004,-0.036,101703
2025-04-29 13:55:47.134380,29191,5.100,2.655,-7.235,0.004,0.009,-0.048,101813
2025-04-29 13:55:47.143800,29211,5.061,2.696,-7.235,-0.009,0.027,0.003,101817
2025-04-29 13:55:47.175260,29231,5.035,2.636,-7.204,-0.030,0.020,0.002,101827
2025-04-29 13:55:47.194462,29251,5.021,2.636,-7.221,-0.032,0.011,0.009,101920
2025-04-29 13:55:47.215611,29271,5.045,2.540,-7.199,-0.019,-0.006,0.014,102018
2025-04-29 13:55:47.235448,29291,5.061,2.567,-7.233,-0.005,-0.016,-0.019,102071
2025-04-29 13:55:47.255110,29311,5.023,2.677,-7.219,-0.009,-0.014,-0.059,102159
2025-04-29 13:55:47.274496,29331,5.092,2.562,-7.223,0.012,0.007,-0.017,102132
2025-04-29 13:55:47.295324,29351,4.999,2.753,-7.233,-0.008,0.007,-0.059,102084
2025-04-29 13:55:47.320119,29371,4.987,2.610,-7.245,-0.011,-0.003,-0.012,102090
2025-04-29 13:55:47.335745,29391,5.076,2.555,-7.250,-0.030,-0.030,-0.100,102086
2025-04-29 13:55:47.353785,29411,5.164,2.574,-7.281,0.021,0.052,0.015,102148
2025-04-29 13:55:47.372415,29431,4.937,2.753,-7.230,-0.018,0.043,-0.057,102154
2025-04-29 13:55:47.394102,29451,4.855,2.595,-7.187,-0.026,-0.001,-0.014,102209
2025-04-29 13:55:47.424903,29471,5.069,2.519,-7.252,-0.012,-0.027,-0.015,102301
2025-04-29 13:55:47.428091,29491,5.152,2.660,-7.336,0.003,0.021,-0.013,102148
2025-04-29 13:55:47.454794,29511,5.243,2.775,-7.422,-0.053,0.107,-0.025,102498
2025-04-29 13:55:47.474126,29531,5.162,2.641,-7.314,-0.065,0.205,0.021,102599
2025-04-29 13:55:47.494537,29551,4.925,2.571,-7.195,-0.076,0.215,0.054,102659
2025-04-29 13:55:47.514638,29571,4.846,2.593,-7.116,-0.054,0.135,0.060,102728
2025-04-29 13:55:47.529615,29591,4.906,2.607,-7.120,-0.053,0.037,0.027,102771
2025-04-29 13:55:47.554678,29611,5.035,2.543,-7.142,-0.040,-0.013,0.017,102862
2025-04-29 13:55:47.573226,29631,5.164,2.547,-7.226,-0.021,-0.011,-0.014,102939
2025-04-29 13:55:47.594322,29651,5.186,2.602,-7.242,-0.007,0.031,-0.024,103043
2025-04-29 13:55:47.614160,29671,5.114,2.674,-7.245,-0.012,0.073,-0.012,103095
2025-04-29 13:55:47.634609,29691,5.030,2.677,-7.209,-0.026,0.082,0.002,103078
2025-04-29 13:55:47.638856,29711,5.018,2.631,-7.178,-0.033,0.058,0.006,103025
2025-04-29 13:55:47.673232,29731,5.023,2.593,-7.192,-0.027,0.023,-0.004,102844
2025-04-29 13:55:47.694446,29751,5.102,2.607,-7.178,-0.016,0.005,-0.019,102455
2025-04-29 13:55:47.715195,29771,5.131,2.626,-7.254,-0.012,0.016,-0.022,102033
2025-04-29 13:55:47.723723,29791,5.126,2.677,-7.223,-0.017,0.040,-0.011,101666
2025-04-29 13:55:47.753484,29811,5.088,2.658,-7.209,-0.025,0.058,-0.002,101316
2025-04-29 13:55:47.775474,29831,5.035,2.617,-7.190,-0.026,0.057,-0.001,101122
2025-04-29 13:55:47.794747,29851,5.025,2.617,-7.168,-0.022,0.040,-0.008,101069
2025-04-29 13:55:47.812496,29871,5.073,2.612,-7.156,-0.017,0.026,-0.014,101087
2025-04-29 13:55:47.823569,29891,5.088,2.634,-7.197,-0.017,0.021,-0.017,101103
2025-04-29 13:55:47.855217,29911,5.116,2.646,-7.228,-0.019,0.029,-0.011,101108
2025-04-29 13:55:47.876429,29931,5.119,2.638,-7.190,-0.023,0.042,-0.006,101189
2025-04-29 13:55:47.894167,29951,5.083,2.619,-7.199,-0.022,0.047,-0.005,101302
2025-04-29 13:55:47.913908,29971,5.073,2.634,-7.195,-0.020,0.045,-0.009,101452
2025-04-29 13:55:47.934924,29991,5.047,2.638,-7.202,-0.017,0.037,-0.011,101621
2025-04-29 13:55:47.953239,30011,5.100,2.629,-7.202,-0.018,0.029,-0.014,101701
2025-04-29 13:55:47.974073,30031,5.095,2.634,-7.190,-0.020,0.028,-0.011,101794
2025-04-29 13:55:47.991345,30051,5.092,2.614,-7.216,-0.020,0.033,-0.010,101766
2025-04-29 13:55:48.014635,30071,5.119,2.612,-7.190,-0.019,0.039,-0.010,101802
2025-04-29 13:55:48.038230,30091,5.088,2.622,-7.204,-0.020,0.043,-0.009,101809
2025-04-29 13:55:48.054003,30111,5.061,2.617,-7.171,-0.019,0.041,-0.010,101887
2025-04-29 13:55:48.073152,30131,5.076,2.629,-7.168,-0.018,0.035,-0.010,101953
2025-04-29 13:55:48.091521,30151,5.092,2.629,-7.211,-0.020,0.031,-0.011,101977
2025-04-29 13:55:48.115227,30171,5.114,2.629,-7.202,-0.021,0.032,-0.009,101978
2025-04-29 13:55:48.138123,30191,5.116,2.619,-7.214,-0.020,0.034,-0.012,102022
2025-04-29 13:55:48.155276,30211,5.133,2.624,-7.163,-0.021,0.045,-0.015,102081
2025-04-29 13:55:48.174605,30231,5.073,2.617,-7.259,0.000,0.027,0.002,102170
2025-04-29 13:55:48.195502,30251,5.042,2.571,-7.312,-0.016,0.044,0.034,102277
2025-04-29 13:55:48.214683,30271,5.083,2.703,-7.101,-0.044,0.027,-0.035,102315
2025-04-29 13:55:48.242195,30291,5.104,2.607,-7.207,-0.009,0.032,0.005,102366
2025-04-29 13:55:48.253045,30311,5.095,2.595,-7.202,-0.026,0.036,-0.027,102438
2025-04-29 13:55:48.273534,30331,5.119,2.648,-7.166,-0.013,0.041,-0.018,102476
2025-04-29 13:55:48.290766,30351,5.100,2.646,-7.219,-0.015,0.036,-0.016,102530
2025-04-29 13:55:48.309242,30371,5.090,2.610,-7.197,-0.028,0.037,0.004,102574
2025-04-29 13:55:48.327595,30391,5.104,2.612,-7.185,-0.030,0.031,-0.010,102603
2025-04-29 13:55:48.352966,30411,5.100,2.598,-7.187,-0.013,0.035,-0.011,102708
2025-04-29 13:55:48.373023,30431,5.088,2.638,-7.192,-0.013,0.039,-0.026,102530
2025-04-29 13:55:48.394793,30451,5.078,2.679,-7.192,-0.012,0.041,-0.010,102817
2025-04-29 13:55:48.414754,30471,5.080,2.662,-7.199,-0.026,0.037,-0.003,102567
2025-04-29 13:55:48.434412,30491,5.092,2.626,-7.173,-0.029,0.027,-0.002,102206
2025-04-29 13:55:48.454033,30511,5.119,2.624,-7.180,-0.022,0.027,-0.009,101633
2025-04-29 13:55:48.474127,30531,5.119,2.617,-7.211,-0.013,0.034,-0.018,101186
2025-04-29 13:55:48.493166,30551,5.088,2.631,-7.221,-0.011,0.044,-0.015,100946
2025-04-29 13:55:48.508055,30571,5.057,2.653,-7.202,-0.018,0.044,-0.011,100910
2025-04-29 13:55:48.532895,30591,5.080,2.653,-7.197,-0.026,0.037,-0.002,100947
2025-04-29 13:55:48.554804,30611,5.083,2.600,-7.195,-0.027,0.025,-0.006,101021
2025-04-29 13:55:48.576217,30631,5.126,2.598,-7.187,-0.018,0.024,-0.013,101077
2025-04-29 13:55:48.595127,30651,5.116,2.614,-7.221,-0.013,0.033,-0.019,101079
2025-04-29 13:55:48.614802,30671,5.104,2.646,-7.197,-0.015,0.046,-0.011,101163
2025-04-29 13:55:48.636093,30691,5.083,2.641,-7.228,-0.022,0.046,-0.007,101269
2025-04-29 13:55:48.657607,30711,5.066,2.629,-7.211,-0.025,0.037,-0.006,101439
2025-04-29 13:55:48.675139,30731,5.069,2.605,-7.209,-0.022,0.026,-0.011,101572
2025-04-29 13:55:48.695471,30751,5.124,2.612,-7.204,-0.018,0.024,-0.013,101614
2025-04-29 13:55:48.714619,30771,5.133,2.634,-7.214,-0.016,0.032,-0.014,101663
2025-04-29 13:55:48.733612,30791,5.100,2.634,-7.223,-0.015,0.042,-0.010,101705
2025-04-29 13:55:48.754333,30811,5.088,2.636,-7.187,-0.022,0.043,-0.007,101712
2025-04-29 13:55:48.773972,30831,5.078,2.626,-7.185,-0.023,0.037,-0.006,101743
2025-04-29 13:55:48.795018,30851,5.090,2.614,-7.161,-0.021,0.031,-0.010,101751
2025-04-29 13:55:48.810768,30871,5.100,2.626,-7.180,-0.017,0.029,-0.013,101788
2025-04-29 13:55:48.822875,30891,5.078,2.634,-7.192,-0.017,0.031,-0.013,101872
2025-04-29 13:55:48.854294,30911,5.107,2.631,-7.190,-0.020,0.039,-0.009,102006
2025-04-29 13:55:48.873293,30931,5.095,2.619,-7.221,-0.021,0.041,-0.009,102157
2025-04-29 13:55:48.889146,30951,5.080,2.607,-7.209,-0.019,0.038,-0.010,102273
2025-04-29 13:55:48.914838,30971,5.071,2.626,-7.178,-0.019,0.033,-0.012,101872
2025-04-29 13:55:48.935526,30991,5.083,2.629,-7.197,-0.019,0.032,-0.011,102394
2025-04-29 13:55:48.957916,31011,5.097,2.624,-7.216,-0.018,0.035,-0.013,102529
2025-04-29 13:55:48.970059,31031,5.104,2.626,-7.214,-0.019,0.039,-0.010,102619
2025-04-29 13:55:48.993460,31051,5.095,2.636,-7.209,-0.021,0.038,-0.010,102752
2025-04-29 13:55:49.019519,31071,5.076,2.607,-7.195,-0.020,0.037,-0.008,102862
2025-04-29 13:55:49.033351,31091,5.061,2.626,-7.192,-0.020,0.035,-0.010,102842
2025-04-29 13:55:49.059817,31111,5.100,2.631,-7.202,-0.018,0.035,-0.012,102849
2025-04-29 13:55:49.074854,31131,5.116,2.646,-7.214,-0.018,0.035,-0.011,102878
2025-04-29 13:55:49.095039,31151,5.104,2.636,-7.204,-0.021,0.035,-0.011,102900
2025-04-29 13:55:49.110287,31171,5.095,2.629,-7.190,-0.020,0.037,-0.009,102925
2025-04-29 13:55:49.135652,31191,5.102,2.638,-7.199,-0.018,0.037,-0.011,103050
2025-04-29 13:55:49.160216,31211,5.073,2.614,-7.214,-0.018,0.037,-0.010,103074
